latitude,longitude,city,state,county,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
41.8757,-87.6243,Chicago,IL,"Cook County",60605,41.875518,-87.624825,0.99,rooftop,500,"S Michigan Ave",,,Chicago,IL,"Cook County",60605,US,Cook,2021,17,17031,Chicago,1714000,320400,1034,1,170313204001034,17031320400,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984
25.7907,-80.1339,"Miami Beach",FL,"Miami-Dade County",33139,25.79072,-80.133964,1,rooftop,551,"Lincoln Rd",,,"Miami Beach",FL,"Miami-Dade County",33139,US,Statewide2,2021,12,12086,"Miami Beach",1245025,004206,1013,1,120860042061013,12086004206,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,metropolitan,"Miami-Port St. Lucie-Fort Lauderdale, FL",370,"Miami-Miami Beach-Kendall, FL",33124
44.5434,-68.4195,Ellsworth,ME,"Hancock County",04605,44.543416,-68.419704,1,rooftop,232,"Main St",,,Ellsworth,ME,"Hancock County",04605,US,"Maine Office of GIS",2021,23,23009,Ellsworth,2323200,965503,2048,2,230099655032048,23009965503,,,,,,,
38.254,-104.6111,Pueblo,CO,"Pueblo County",81004,38.253551,-104.611888,0.99,rooftop,721,"Box Elder St",,,Pueblo,CO,"Pueblo County",81004,US,"Statewide CO",2021,08,08101,Pueblo,0862000,002000,2005,2,081010020002005,08101002000,"Pueblo, CO",39380,metropolitan,"Pueblo-Cañon City, CO",444,,
45.7832,-108.5006,Billings,MT,"Yellowstone County",59101,45.783403,-108.500776,1,rooftop,2413,"Montana Ave",,,Billings,MT,"Yellowstone County",59101,US,"Montana State Library",2021,30,30111,Billings,3006550,000402,3027,3,301110004023027,30111000402,"Billings, MT",13740,metropolitan,,,,
36.6777,-121.6559,Salinas,CA,"Monterey County",93901,36.678033,-121.656122,0.99,rooftop,10,"W Market St",,,Salinas,CA,"Monterey County",93901,US,Monterey,2021,06,06053,Salinas,0664224,001300,2002,2,060530013002002,06053001300,"Salinas, CA",41500,metropolitan,,,,
37.7599,-78.8709,Lovingston,VA,"Nelson County",22949,37.759954,-78.870886,1,rooftop,605,"Front St",,,Lovingston,VA,"Nelson County",22949,US,Nelson,2021,51,51125,Lovingston,5147224,950102,2029,2,511259501022029,51125950102,"Charlottesville, VA",16820,metropolitan,,,,
40.7933,-77.86,"State College",PA,"Centre County",16801,40.793292,-77.859793,1,rooftop,211,"S Allen St",,,"State College",PA,"Centre County",16801,US,Centre,2021,42,42027,"State College",4273808,012500,2007,2,420270125002007,42027012500,"State College, PA",44300,metropolitan,"State College-DuBois, PA",524,,
34.7648,-83.064,Walhalla,SC,"Oconee County",29691,34.764591,-83.064019,1,rooftop,202,"E Main St",,,Walhalla,SC,"Oconee County",29691,US,Oconee,2021,45,45073,Walhalla,4574095,030403,2010,2,450730304032010,45073030403,"Seneca, SC",42860,micropolitan,"Greenville-Spartanburg-Anderson, SC",273,,
39.2798,-89.8818,Carlinville,IL,"Macoupin County",62626,39.279942,-89.882324,0.99,rooftop,494,"W Side Sq",,,Carlinville,IL,"Macoupin County",62626,US,Macoupin,2021,17,17117,Carlinville,1711202,956400,1021,1,171179564001021,17117956400,"St. Louis, MO-IL",41180,metropolitan,"St. Louis-St. Charles-Farmington, MO-IL",476,,
42.2594,-89.0644,Rockford,IL,"Winnebago County",61104,42.259229,-89.064589,1,rooftop,803,"16th St",,,Rockford,IL,"Winnebago County",61104,US,Winnebago,2021,17,17201,Rockford,1765000,001400,2010,2,172010014002010,17201001400,"Rockford, IL",40420,metropolitan,"Rockford-Freeport-Rochelle, IL",466,,
34.2257,-77.9447,Wilmington,NC,"New Hanover County",28401,34.22586,-77.944617,1,rooftop,719,"S 3rd St",,,Wilmington,NC,"New Hanover County",28401,US,"New Hanover",2021,37,37129,Wilmington,3774440,011100,1005,1,371290111001005,37129011100,"Wilmington, NC",48900,metropolitan,,,,
42.0373,-88.2812,Elgin,IL,"Kane County",60120,42.037068,-88.281282,1,rooftop,225,"E Chicago St",,,Elgin,IL,"Kane County",60120,US,Kane,2021,17,17089,Elgin,1723074,854600,2027,2,170898546002027,17089854600,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Elgin, IL",20994
32.7174,-117.166,"San Diego",CA,"San Diego County",92101,32.717459,-117.165896,1,rooftop,1150,"Union St",,,"San Diego",CA,"San Diego County",92101,US,"San Diego Geographic Information Source - JPA",2021,06,06073,"San Diego",0666000,005302,1020,1,060730053021020,06073005302,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,
39.961,-75.608,"West Chester",PA,"Chester County",19380,39.960937,-75.607915,1,rooftop,115,"W Chestnut St",,,"West Chester",PA,"Chester County",19380,US,Chester,2021,42,42029,"West Chester",4282704,302400,1016,1,420293024001016,42029302400,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,"Montgomery County-Bucks County-Chester County, PA",33874
34.1954,-79.7626,Florence,SC,"Florence County",29506,34.195462,-79.762688,1,rooftop,204,"E Cheves St",,,Florence,SC,"Florence County",29506,US,Florence,2021,45,45041,Florence,4525810,001000,2015,2,450410010002015,45041001000,"Florence, SC",22500,metropolitan,,,,
40.7439,-74.0323,Hoboken,NJ,"Hudson County",07030,40.743875,-74.032235,1,rooftop,257,"6th St",,,Hoboken,NJ,"Hudson County",07030,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)",2021,34,34017,Hoboken,3432250,018800,2002,2,340170188002002,34017018800,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"New York-Jersey City-White Plains, NY-NJ",35614
37.3538,-121.9564,"Santa Clara",CA,"Santa Clara County",95050,37.353769,-121.956731,1,rooftop,1661,"Triton Ct",,,"Santa Clara",CA,"Santa Clara County",95050,US,"City of Santa Clara",2021,06,06085,"Santa Clara",0669084,505202,4003,4,060855052024003,06085505202,"San Jose-Sunnyvale-Santa Clara, CA",41940,metropolitan,"San Jose-San Francisco-Oakland, CA",488,,
46.1262,-67.8403,Houlton,ME,"Aroostook County",04730,46.126215,-67.839907,1,rooftop,6,"Water St",,,Houlton,ME,"Aroostook County",04730,US,"Maine Office of GIS",2021,23,23003,Houlton,2333945,952400,2009,2,230039524002009,23003952400,,,,,,,
40.6904,-73.9862,Brooklyn,NY,"Kings County",11201,40.690748,-73.985933,0.99,rooftop,422,"Fulton St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York",2021,36,36047,"New York",3651000,003700,1005,1,360470037001005,36047003700,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"New York-Jersey City-White Plains, NY-NJ",35614
41.8758,-87.6866,Chicago,IL,"Cook County",60612,41.87575,-87.686676,1,rooftop,432,"S Western Ave",,,Chicago,IL,"Cook County",60612,US,"City of Chicago",2021,17,17031,Chicago,1714000,282700,2001,2,170312827002001,17031282700,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984
42.3736,-71.1097,Cambridge,MA,"Middlesex County",02138,42.373375,-71.110144,0.99,rooftop,441,Broadway,,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge",2021,25,25017,Cambridge,2511000,353700,2004,2,250173537002004,25017353700,"Boston-Cambridge-Newton, MA-NH",14460,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,"Cambridge-Newton-Framingham, MA",15764
33.4492,-112.0741,Phoenix,AZ,"Maricopa County",85004,33.449181,-112.074121,1,rooftop,50,"N Central Ave",,,Phoenix,AZ,"Maricopa County",85004,US,Maricopa,2021,04,04013,Phoenix,0455000,114100,1031,1,040131141001031,04013114100,"Phoenix-Mesa-Chandler, AZ",38060,metropolitan,"Phoenix-Mesa, AZ",429,,
40.6995,-99.0815,Kearney,NE,"Buffalo County",68847,40.699584,-99.081339,1,rooftop,2401,"Central Ave",,,Kearney,NE,"Buffalo County",68847,US,"Statewide NE",2021,31,31019,Kearney,3125055,969500,1047,1,310199695001047,31019969500,"Kearney, NE",28260,micropolitan,,,,
33.9412,-84.2135,Norcross,GA,"Gwinnett County",30071,33.941176,-84.213457,1,rooftop,87,"Peachtree St",,,Norcross,GA,"Gwinnett County",30071,US,Gwinnett,2021,13,13135,Norcross,1355776,050311,2020,2,131350503112020,13135050311,"Atlanta-Sandy Springs-Alpharetta, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,,
38.5799,-121.4962,Sacramento,CA,"Sacramento County",95814,38.580109,-121.496021,1,rooftop,801,"K St",,,Sacramento,CA,"Sacramento County",95814,US,Sacramento,2021,06,06067,Sacramento,0664000,001103,3010,3,060670011033010,06067001103,"Sacramento-Roseville-Folsom, CA",40900,metropolitan,"Sacramento-Roseville, CA",472,,
43.3194,-87.9517,Grafton,WI,"Ozaukee County",53024,43.319331,-87.951794,1,rooftop,1215,"12th Ave",,,Grafton,WI,"Ozaukee County",53024,US,"Statewide WI",2021,55,55089,Grafton,5530000,640101,1001,1,550896401011001,55089640101,"Milwaukee-Waukesha, WI",33340,metropolitan,"Milwaukee-Racine-Waukesha, WI",376,,
39.9525,-75.1636,Philadelphia,PA,"Philadelphia County",19107,39.952499,-75.163837,1,rooftop,1400,"John F Kennedy Blv",,,Philadelphia,PA,"Philadelphia County",19107,US,Philadelphia,2021,42,42101,Philadelphia,4260000,000500,2000,2,421010005002000,42101000500,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,"Philadelphia, PA",37964
26.962,-82.3526,Englewood,FL,"Sarasota County",34223,26.96211,-82.35304,0.99,rooftop,2,"S Indiana Ave",,,Englewood,FL,"Sarasota County",34223,US,Statewide2,2021,12,12115,Englewood,1220825,002604,1036,1,121150026041036,12115002604,"North Port-Sarasota-Bradenton, FL",35840,metropolitan,"North Port-Sarasota, FL",412,,
36.8251,-119.7021,Clovis,CA,"Fresno County",93612,36.825024,-119.701855,1,rooftop,401,"Pollasky Ave",,,Clovis,CA,"Fresno County",93612,US,Fresno,2021,06,06019,Clovis,0614218,005602,1027,1,060190056021027,06019005602,"Fresno, CA",23420,metropolitan,"Fresno-Madera-Hanford, CA",260,,
46.8771,-96.7898,Fargo,ND,"Cass County",58102,46.877118,-96.789515,1,rooftop,641,"1st Ave N",,,Fargo,ND,"Cass County",58102,US,"City of Fargo",2021,38,38017,Fargo,3825700,000700,1011,1,380170007001011,38017000700,"Fargo, ND-MN",22020,metropolitan,"Fargo-Wahpeton, ND-MN",244,,
28.5347,-81.387200000000007,Orlando,FL,"Orange County",32805,28.534508,-81.387129,1,rooftop,715,"Avondale Ave",,,Orlando,FL,"Orange County",32805,US,Statewide2,2021,12,12095,Orlando,1253000,010400,1001,1,120950104001001,12095010400,"Orlando-Kissimmee-Sanford, FL",36740,metropolitan,"Orlando-Lakeland-Deltona, FL",422,,
37.8715,-122.273,Berkeley,CA,"Alameda County",94704,37.871699,-122.273188,1,rooftop,1988,"Martin Luther King Jr Way",,,Berkeley,CA,"Alameda County",94704,US,Alameda,2021,06,06001,Berkeley,0606000,422300,3010,3,060014223003010,06001422300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
42.3591,-71.0639,Boston,MA,"Suffolk County",02114,42.359097,-71.064221,1,rooftop,64,"Hancock St",,,Boston,MA,"Suffolk County",02114,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",2021,25,25025,Boston,2507000,020302,1005,1,250250203021005,25025020302,"Boston-Cambridge-Newton, MA-NH",14460,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,"Boston, MA",14454
39.5009,-89.7679,Virden,IL,"Macoupin County",62690,39.500858,-89.768289,0.99,rooftop,119,"N Springfield St",,,Virden,IL,"Macoupin County",62690,US,Macoupin,2021,17,17117,Virden,1778149,956000,3039,3,171179560003039,17117956000,"St. Louis, MO-IL",41180,metropolitan,"St. Louis-St. Charles-Farmington, MO-IL",476,,
43.1547,-77.6155,Rochester,NY,"Monroe County",14614,43.154666,-77.61575,1,rooftop,99,"W Main St",,,Rochester,NY,"Monroe County",14614,US,"City of Rochester",2021,36,36055,Rochester,3663000,009404,1025,1,360550094041025,36055009404,"Rochester, NY",40380,metropolitan,"Rochester-Batavia-Seneca Falls, NY",464,,
44.0581,-121.3153,Bend,OR,"Deschutes County",97703,44.058344,-121.315285,1,rooftop,801,"Wall St",,,Bend,OR,"Deschutes County",97703,US,Deschutes,2021,41,41017,Bend,4105800,001502,1005,1,410170015021005,41017001502,"Bend, OR",13460,metropolitan,"Bend-Prineville, OR",140,,
41.1544,-96.0422,Papillion,NE,"Sarpy County",68046,41.154105,-96.04226,0.99,rooftop,307,"S Washington St",,,Papillion,NE,"Sarpy County",68046,US,Sarpy,2021,31,31153,Papillion,3138295,010619,1001,1,311530106191001,31153010619,"Omaha-Council Bluffs, NE-IA",36540,metropolitan,"Omaha-Council Bluffs-Fremont, NE-IA",420,,
39.8289,-84.8902,Richmond,IN,"Wayne County",47374,39.828834,-84.890197,1,rooftop,901,"E Main St",,,Richmond,IN,"Wayne County",47374,US,Wayne,2021,18,18177,Richmond,1864260,000200,2027,2,181770002002027,18177000200,"Richmond, IN",39980,micropolitan,"Richmond-Connersville, IN",458,,
39.2667,-81.5615,Parkersburg,WV,"Wood County",26101,39.266827,-81.561712,1,rooftop,425,"Juliana St",,,Parkersburg,WV,"Wood County",26101,US,"Statewide WV",2021,54,54107,Parkersburg,5462140,011000,2033,2,541070110002033,54107011000,"Parkersburg-Vienna, WV",37620,metropolitan,"Parkersburg-Marietta-Vienna, WV-OH",425,,
38.5792,-92.173,"Jefferson City",MO,"Cole County",65101,38.578951,-92.173369,0.99,rooftop,206,"W High St",,,"Jefferson City",MO,"Cole County",65101,US,Cole,2021,29,29051,"Jefferson City",2937000,020700,2007,2,290510207002007,29051020700,"Jefferson City, MO",27620,metropolitan,,,,
33.7559,-84.3898,Atlanta,GA,"Fulton County",30303,33.755944,-84.389731,1,rooftop,57,"Forsyth St NW",,,Atlanta,GA,"Fulton County",30303,US,Fulton,2021,13,13121,Atlanta,1304000,011901,1034,1,131210119011034,13121011901,"Atlanta-Sandy Springs-Alpharetta, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,,
41.8238,-71.4125,Providence,RI,"Providence County",02903,41.823636,-71.412661,1,rooftop,60,"Eddy St",,,Providence,RI,"Providence County",02903,US,"Statewide RI",2021,44,44007,Providence,4459000,000800,3030,3,440070008003030,44007000800,"Providence-Warwick, RI-MA",39300,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,,
39.5505,-107.32470000000001,"Glenwood Springs",CO,"Garfield County",81601,39.550787,-107.324389,0.99,rooftop,526,"Pine St",,,"Glenwood Springs",CO,"Garfield County",81601,US,Garfield,2021,08,08045,"Glenwood Springs",0830780,951600,3025,3,080459516003025,08045951600,"Glenwood Springs, CO",24060,micropolitan,"Edwards-Glenwood Springs, CO",233,,
33.0462,-96.9941,Lewisville,TX,"Denton County",75057,33.046016,-96.994309,1,rooftop,102,"W Main St",,,Lewisville,TX,"Denton County",75057,US,"City of Lewisville",2021,48,48121,Lewisville,4842508,021618,1004,1,481210216181004,48121021618,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
38.9171,-77.0003,Washington,DC,"District of Columbia",20002,38.917107,-77.000335,1,rooftop,1961,"4th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide DC",2021,11,11001,Washington,1150000,008702,1010,1,110010087021010,11001008702,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47894
40.6804,-73.4551,"Massapequa Park",NY,"Nassau County",11762,40.680306,-73.455112,1,rooftop,1049,"Park Blvd",,,"Massapequa Park",NY,"Nassau County",11762,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36059,"Massapequa Park",3645997,521601,2017,2,360595216012017,36059521601,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Nassau County-Suffolk County, NY",35004
40.2726,-76.8875,Harrisburg,PA,"Dauphin County",17102,40.272634,-76.887505,1,rooftop,1420,"Wyeth St",,,Harrisburg,PA,"Dauphin County",17102,US,Dauphin,2021,42,42043,Harrisburg,4232800,020300,2002,2,420430203002002,42043020300,"Harrisburg-Carlisle, PA",25420,metropolitan,"Harrisburg-York-Lebanon, PA",276,,
38.9381,-77.0451,Washington,DC,"District of Columbia",20011,38.938177,-77.04484,1,rooftop,1907,"Quincy St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide DC",2021,11,11001,Washington,1150000,002600,1012,1,110010026001012,11001002600,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47894
38.8875,-77.0364,Washington,DC,"District of Columbia",20004,38.88816,-77.037438,0.98,rooftop,1601,"Independence Ave SW",,,Washington,DC,"District of Columbia",20004,US,"Statewide DC",2021,11,11001,Washington,1150000,006202,1087,1,110019800001087,11001980000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47894
44.9833,-93.2666,Minneapolis,MN,"Hennepin County",55401,44.983222,-93.266552,1,rooftop,15,"1st St S",,,Minneapolis,MN,"Hennepin County",55401,US,Hennepin,2021,27,27053,Minneapolis,2743000,126101,2000,2,270531261012000,27053126101,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,metropolitan,"Minneapolis-St. Paul, MN-WI",378,,
34.0433,-118.2495,"Los Angeles",CA,"Los Angeles County",90014,34.04301,-118.24974,0.99,rooftop,219,"E 7th St",,,"Los Angeles",CA,"Los Angeles County",90014,US,"City of Los Angeles",2021,06,06037,"Los Angeles",0644000,206301,1005,1,060372063011005,06037206301,"Los Angeles-Long Beach-Anaheim, CA",31080,metropolitan,"Los Angeles-Long Beach, CA",348,"Los Angeles-Long Beach-Glendale, CA",31084
27.9508,-82.4571,Tampa,FL,"Hillsborough County",33602,27.950623,-82.457143,1,rooftop,500,"E Zack St",,,Tampa,FL,"Hillsborough County",33602,US,Hillsborough,2021,12,12057,Tampa,1271000,005101,2006,2,120570051012006,12057005101,"Tampa-St. Petersburg-Clearwater, FL",45300,metropolitan,,,,
42.5864,-82.9169,"Clinton Township",MI,"Macomb County",48036,42.586412,-82.916886,1,rooftop,20272,"White Oaks Dr",,,"Clinton Township",MI,"Macomb County",48036,US,Semcog,2021,26,26099,,,240700,2021,2,260992407002021,26099240700,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664
38.8048,-77.0469,Alexandria,VA,"Alexandria City",22314,38.804751,-77.046838,1,rooftop,102,"S Washington St",,,Alexandria,VA,"Alexandria City",22314,US,"City of Alexandria",2021,51,51510,Alexandria,5101000,201900,1015,1,515102019001015,51510201900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47894
34.0192,-118.496,"Santa Monica",CA,"Los Angeles County",90401,34.019263,-118.496109,1,rooftop,1235,"5th St",,,"Santa Monica",CA,"Los Angeles County",90401,US,"Los Angeles",2021,06,06037,"Santa Monica",0670000,701902,1005,1,060377019021005,06037701902,"Los Angeles-Long Beach-Anaheim, CA",31080,metropolitan,"Los Angeles-Long Beach, CA",348,"Los Angeles-Long Beach-Glendale, CA",31084
33.5807,-112.2373,Peoria,AZ,"Maricopa County",85345,33.580211,-112.237343,0.99,rooftop,8295,"W Washington St",,,Peoria,AZ,"Maricopa County",85345,US,Maricopa,2021,04,04013,Peoria,0454050,071911,4008,4,040130719064008,04013071906,"Phoenix-Mesa-Chandler, AZ",38060,metropolitan,"Phoenix-Mesa, AZ",429,,
29.5688,-97.9647,Seguin,TX,"Guadalupe County",78155,29.568823,-97.964883,1,rooftop,103,"W Court St",,,Seguin,TX,"Guadalupe County",78155,US,"Statewide TX",2021,48,48187,Seguin,4866644,210300,4006,4,481872103004006,48187210300,"San Antonio-New Braunfels, TX",41700,metropolitan,"San Antonio-New Braunfels-Pearsall, TX",484,,
43.6185,-116.1999,Boise,ID,"Ada County",83702,43.618547,-116.199932,1,rooftop,714,"W State St",,,Boise,ID,"Ada County",83702,US,Ada,2021,16,16001,"Boise City",1608830,000102,3014,3,160010001023014,16001000102,"Boise City, ID",14260,metropolitan,"Boise City-Mountain Home-Ontario, ID-OR",147,,
37.6014,-120.9572,Ceres,CA,"Stanislaus County",95307,37.601363,-120.957562,0.99,rooftop,1837,"Central Ave",,,Ceres,CA,"Stanislaus County",95307,US,Stanislaus,2021,06,06099,Ceres,0612524,002604,3000,3,060990026043000,06099002604,"Modesto, CA",33700,metropolitan,"San Jose-San Francisco-Oakland, CA",488,,
44.2928,-72.6793,Montpelier,VT,"Washington County",05602,44.292963,-72.679186,1,rooftop,920,"US Route 2",,,Montpelier,VT,"Washington County",05602,US,"Statewide VT",2021,50,50023,,,954200,2070,2,500239542002070,50023954200,"Barre, VT",12740,micropolitan,"Burlington-South Burlington-Barre, VT",162,,
